url,raw_content
https://www.lsm.lv/raksts/zinas/latvija/27.02.2026-marta-un-aprili-zivju-narsta-del-aizliegts-makskeret-no-laivam-kanalos-un-caurteces.a636720/,"Valsts vides dienests (VVD) atgādina, ka no 1. marta līdz 30. aprīlim, saistībā ar zivju nārstu, ir aizliegta jebkura veida makšķerēšana no laivām un citiem peldošiem transportlīdzekļiem visos Latvijas teritorijā esošajos ūdeņos, izņemot Baltijas jūru un Rīgas līci, kā arī noteiktos kanālos un caurtecēs. Turklāt lomā aizliegts paturēt līdakas un salates.
Šajā periodā arī aizliegts izmantot ēsmai zivis jebkuros ūdeņos, izņemot Baltijas jūras un Rīgas līča ūdeņus. Tomēr jāņem vērā, ka daudzviet ūdeņi joprojām klāti ar bieza ledus kārtu, tāpēc šobrīd makšķerēšana no laivām praktiski nav iespējama. Makšķerēšana lieguma laikā ir būtisks pārkāpums un apdraud zivju resursu dabisko atražošanos.
"
https://www.lsm.lv/raksts/kultura/muzika/05.03.2026-sadalitas-gamma-balvas-par-izcilakajiem-veikumiem-latvijas-muzika-visvairak-balvu-finkim.a637637/,"Ceturtdien, 5. martā, ""Xiaomi"" arēnā Rīgā svinīgā ceremonijā, godinot izcilākos 2025. gada sasniegumus Latvijas mūzikā, noskaidroti mūzikas nozares balvas GAMMA (Gada augstākais mūsdienu mūzikas apbalvojums) laureāti 31 kategorijā. Šī gada ceremonijā visvairāk balvu saņēmis Fiņķis. 
GAMMA balvu kategorijā ""Gada medijs/mediju radīts saturs"" ieguva Latvijas Radio 5, LSM, savukārt kategorijā ""Gada satura veidotājs (foto/video/teksts)"" balvu ieguva LSM.lv autore Aiga Leitholde.
GAMMA balva godina gan māksliniekus, gan nozares profesionāļus, kuri ar savu darbu veidojuši un attīstījuši Latvijas mūziku. Balva apvieno nozares datus un plašas mākslinieku, autoru, nozares profesionāļu un mūzikas melomānu žūrijas vērtējumu, lai izceltu nozīmīgāko un paveikto 2025. gada garumā."
https://www.lsm.lv/raksts/kultura/muzika/06.03.2026-pasniegtas-lielas-muzikas-balvas-2025-gada-jaunais-makslinieks-eduards-rediko.a637697/,"Vidzemes koncertzālē ""Cēsis"" 6. martā krāšņā ceremonijā pasniegtas Lielās mūzikas balvas septiņās kategorijās. Par mūža ieguldījumu godināti komponists Georgs Pelēcis un ērģelniece Larisa Bulava. 
""Lielā mūzikas balva ir pateicība nozares izcilniekiem par viņu nemainīgi augstvērtīgo sniegumu ne vien pašu mājās, bet arī nesot Latvijas vārdu pasaulē. Vienlaikus, rīkojot Lielās mūzikas balvas pasniegšanu ārpus Rīgas,

vēlamies akcentēt, ka Latvija ir izcils piemērs arī tam, ka, pateicoties valsts atbalstam, daudzveidīgi un kvalitatīvi kultūras notikumi ir pieejami iedzīvotājiem visos Latvijas reģionos,""
balvas nominantu izziņošanas preses konferencē uzsvēra kultūras ministre Agnese Lāce (""Progresīvie"")."
https://www.lsm.lv/raksts/zinas/ekonomika/07.03.2026-skolenu-izgudrojumi-parsteidz-tirdzina-cits-bazars-apmekletajus.a637875/,"Kriptovalūtas ražotājs, kas ar saražoto siltumu apsilda māju; plastmasas pārstrādes iekārta; arī zivju mānekļi ar LED gaismām. Skolēnu biznesa idejām nav robežu, un liela daļa Latvijas jauno talantu tās ir spējusi materializēt un piedāvāt skolēnu uzņēmumu tirdziņā ""Cits bazārs"".
Tieši šobrīd Latvijā ir rekordliels mācību uzņēmumu skaits – 1900. No tiem dalībai tirdziņā ""Cits bazārs"" pieteicās gandrīz 500, bet 270 dota iespēja demonstrēt izgudrojumus."
https://www.lsm.lv/raksts/zinas/latvija/09.03.2026-skatitakais-televizijas-kanals-februari-ltv1-popularakas-parraides-olimpiskas-hokeja-speles-un-supernova.a638105/,"Konsolidētās televīzijas skatītākais kanāls februārī bija LTV1, kuram veltīti 12,8 % no kopējā televīzijas skatīšanās laika, savukārt populārākās pārraides bija Latvijas vīriešu hokeja izlases spēles olimpiādē, ko pārraidīja LTV7.
Otrs skatītākais televīzijas kanāls februārī bija LTV7, kura skatīšanās laika daļa bija 11,8 %. Trešais skatītākais kanāls bija TV3 ar skatīšanās laika daļu 9,6 %.
Skatītāko programmu topa pirmajā vietā ierindojās ""Ziemas olimpiskās spēles Milānā–Kortīnā. Hokejs. Latvija – Dānija"" kanālā LTV7, kuru vēroja vidēji 16,3 % jeb 263 200 Latvijas iedzīvotāju vecumā no četriem gadiem. Otra skatītākā programma februārī bija ""Ziemas olimpiskās spēles Milānā–Kortīnā. Hokejs. Latvija – ASV"" kanālā LTV7, kuru vēroja vidēji 12,1 % jeb 194 900 Latvijas iedzīvotāju. Trešā skatītākā programma bija Ziemas olimpisko spēļu atklāšanas ceremonija kanālā LTV1, kuru savos mājas televīzijas ekrānos vēroja vidēji 10,5 % jeb 169 200 Latvijas iedzīvotāju.
Olimpisko spēļu norisēm populārāko programmu topā seko dziesmu konkursa ""Supernova"" fināls LTV1, ko skatījās vidēji 9 % Latvijas iedzīvotāju."
https://www.lsm.lv/raksts/zinas/latvija/11.03.2026-latvijas-pasta-pakomatos-ievies-identitates-parbaudi-drosai-sutijumu-sanemsanai.a638417/,"""Latvijas Pasts"" savā pakomātu tīklā ieviesis jaunu pakalpojumu – personas identifikāciju pie pakomāta. Tas paredz iespēju adresātam izņemt personalizētu sūtījumu, apliecinot identitāti ar ""Smart-ID"" vai ""eParakstu"".
Uzņēmumā norādīja, ka jaunā funkcija ļaus adresātiem saņemt individuāli adresētu sūtījumu sev ērtā laikā un vietā. Personas identifikācija ar ""Smart-ID"" vai ""eParakstu"" kalpo kā dokumentu pārbaude, ļaujot pakomātu tīklu izmantot arī paaugstinātas drošības sūtījumiem, piemēram, telekomunikācijas vai finanšu nozarē, farmācijā un veselības aprūpē.
Tādējādi caur pakomātiem varēs nodrošināt, piemēram, recepšu medikamentu izsniegšanu, ievērojot normatīvās prasības un nodrošinot ērtu piekļuvi pakomātu pakalpojumam ārpus ierastā darba laika.
Uzņēmumā skaidroja, ka risinājums ir pieejams visiem biznesa klientiem, kas noslēguši vienošanos par tā izmantošanu. Sūtītājam ir jānorāda adresāta personas kods, kas sistēmā tiek šifrēts un vēlāk droši izmantots identifikācijas procesā. Sūtījumu pakomātā iespējams saņemt, tikai autorizējoties ar ""Smart-ID"" vai ""eParakstu"".
Šobrīd Latvijā ir 440 Latvijas Pasta pakomātu. No tiem 66 atrodas iekštelpās, bet 374 ir ārtelpu pakomāti."
https://www.lsm.lv/raksts/dzive-stils/vide-un-dzivnieki/12.03.2026-juras-erglu-ligzda-durbe-izdeta-pirma-ola.a638631/,"Jūras ērgļu ligzdā Durbē, kurā notiekošo Latvijas Dabas fonds (LDF) translē videotiešraidē, 12. marta pēcpusdienā izdēta šīs sezonas pirmā ola.
Ligzdā saimnieko jūras ērgļu pāris – mātīte Milda un tēviņš Zorro. Notikumu tiešraidē var vērot dabas vērotāji un putnu entuziasti, kuri ik pavasari seko līdzi jūras ērgļu ligzdošanai. Durbes ligzda jau gadiem ir viena no populārākajām dabas tiešraidēm Latvijā. 
Pirmā ola ligzdā parasti ir nozīmīgs signāls, ka ligzdošanas sezona ir sākusies. Jūras ērgļi parasti izdēj vienu līdz trīs olas, un nākamo olu var sagaidīt pēc dažām dienām. Perēšanā iesaistās abi putni – mātīte lielāko daļu laika pavada ligzdā, bet tēviņš gādā par barību un palīdz sildīt olas. 
Ja ligzdošanas sezona noritēs veiksmīgi, tad aptuveni pēc mēneša no olas varētu izšķilties cālis. Līdz tam galvenais uzdevums Mildai un Zorro būs rūpīgi sildīt olu un sargāt ligzdu no iespējamiem apdraudējumiem. "
https://www.lsm.lv/raksts/zinas/latvija/13.03.2026-putnu-aizsardzibai-no-15-marta-aizliegta-mezizstrade-ipasi-aizsargajamas-dabas-teritorijas.a638770/,"No 15. marta līdz 31. jūlijam īpaši aizsargājamās dabas teritorijās (ĪADT) visā Latvijā būs spēkā mežsaimnieciskās darbības aizliegums. Šis ierobežojums noteikts, lai nodrošinātu putniem netraucētu ligzdošanas laiku, jo tieši šajā periodā mazuļi ir visneaizsargātākie, informēja Dabas aizsardzības pārvalde (DAP).
""Tehniskais troksnis biedē ligzdojošos putnus, liekot tiem pamest ligzdas, kā rezultātā olas atdziest vai mazuļi aiziet bojā. Tieša koku ciršana var fiziski iznīcināt ligzdas, kā arī perējumus, jo mazuļi briesmu gadījumā vēl nav spējīgi aizbēgt,"" tā šo aizliegumu skaidrojusi DAP Pierīgas reģionālās administrācijas Dabas aizsardzības daļas vecākā eksperte Elīna Immure.
Lieguma laikā īpaši aizsargājamās dabas teritorijās atļauti tikai meža ugunsdrošības un ugunsdzēsības pasākumi, tāpat ļauts zāģēt un novākt bīstamos kokus, kas apdraud cilvēku drošību vai infrastruktūru. Kokmateriālu izvešana ir pieļaujama vienīgi izņēmuma gadījumos augsnes sasaluma apstākļos, ja saņemta rakstiska pārvaldes atļauja.
Par noteikumu pārkāpšanu paredzēti naudas sodi – fiziskām personām no 30 līdz 1000 eiro, bet juridiskām personām tie var sasniegt pat 2 400 eiro. Lai gan obligātais liegums attiecas uz valsts īpaši aizsargājamajām dabas teritorijām, DAP aicina ikvienu meža īpašnieku būt atbildīgam un pārtraukt saimniecisko darbību savos īpašumos līdz pat augustam,
tādējādi saudzējot dabu arī ārpus aizsargājamām zonām."
https://www.lsm.lv/raksts/zinas/latvija/16.03.2026-zenam-no-latvijas-ar-retu-genetisku-slimibu-kauna-veic-unikalu-operaciju-smadzenes-ievieto-elektrodus.a639126/,"Pateicoties Lietuvas Veselības zinātņu universitātes slimnīcas Kauņas klīnikas neiroķirurgiem un Latvijas Bērnu slimnīcas fonda atbalstam, desmitgadīgais Renārs Bricis no Jelgavas novada atkal bauda bērnību. Vēl pavisam nesen zēns cieta no retas ģenētiskas slimības, kuras dēļ viņam bija grūtības kontrolēt labās rokas un kājas kustības. Lietuvā viņam veikta Baltijā unikāla un ļoti sarežģīta smadzeņu operācija, kas ļauj dzīvot pilnvērtīgi un nodarboties arī ar sportu.  
Desmitgadīgajam Renāram Bricim lietainā dienā patīk ar tēti spēlēt ""UNO"" kārtis. Renārs piedzima vesels. Veselības problēmas par sevi lika manīt vien krietni vēlāk.
""Aptuveni piecu gadu vecumā pirmais, ko es pamanīju, spēlējot bumbu ķeršanas spēli, ka viņš rokas tur nevis šādi, kā visi mēs to darām gatavojoties kaut ko ķert, bet labā roka un elkonis iet uz augšu. Papildus tam mēs sākām pamanīt, ka tad, kad viņš skrien, viņš izvirza kreiso plecu uz priekšu un skrien tā kā ar sānu,"" stāstīja zēna mamma Zane Brice."
https://www.lsm.lv/raksts/kultura/kulturtelpa/16.03.2026-kulturas-ministrija-izsludina-atklatu-konkursu-uz-memorialo-muzeju-apvienibas-direktora-amatu.a639073/,"Kultūras ministrija (KM) 16. martā izsludinājusi atklātu konkursu uz Memoriālo muzeju apvienības (MMA) direktora amatu. Interesenti pieteikumus aicināti KM iesūtīt līdz 14. aprīlim, informēja ministrija.
Ilggadējā MMA direktore Rita Meinerte, kura vadījusi muzeju apvienību kopš tās izveides 2009. gadā, darījusi KM zināmu, ka pēc šobrīd spēkā esošā darba līguma beigām aprīlī vēlas noslēgt savas darba gaitas MMA.
MMA direktora galvenie darba pienākumi ir plānot, vadīt un koordinēt Memoriālo muzeju apvienības darbu, nodrošinot tās mērķu, uzdevumu un funkciju izpildi – muzeja krājuma, pētnieciskā un komunikācijas darba koordinētu īstenošanu, muzeja darbības un attīstības stratēģijas izstrādi un aktualizēšanu, kā arī plānot, koordinēt un kontrolēt šo funkciju īstenošanu, Muzeja likuma un citu muzeju darbību reglamentējošo normatīvo aktu ievērošanu un intelektuālo resursu, cilvēkresursu, finanšu un materiālo līdzekļu racionālu izmantošanu.
"
https://www.lsm.lv/raksts/zinas/latvija/17.03.2026-riga-dzimuso-trinisu-gimene-sanems-vienreizeju-15-000-eiro-valsts-pabalstu.a639259/,"Labklājības ministrija no līdzekļiem neparedzētiem gadījumiem šogad Rīgā dzimušo trīnīšu ģimenei izmaksās vienreizēju 15 000 eiro sociālo pabalstu. To otrdien sēdē atbalstīja valdība. Vienreizējais sociālais pabalsts ir paredzēts kā materiālais atbalsts ģimenei, ņemot vērā, ka trīs bērnu vienlaicīga piedzimšana un kopšana prasa ievērojami lielākus papildu resursus, norādīja Labklājības ministrija."
https://www.lsm.lv/raksts/zinas/ekonomika/19.03.2026-no-senes-lidz-kapsulai-cesu-laboratorija-top-funkcionalie-ekstrakti.a639205/,"Funkcionālās sēnes pasaulē piedzīvo popularitātes vilni – tās izmanto enerģijai, koncentrēšanās spējai un imunitātes stiprināšanai. Latvijā šajā nišā strādā arī uzņēmums ""Spora Lab"", kura laboratorijā Cēsīs audzē medicīniskās sēnes un no tām ražo uztura bagātinātājus. Tas, kas sākās kā eksperiments mājas laboratorijā, dažu gadu laikā izaudzis par inovatīvu uzņēmumu ar saviem produktiem, abonēšanas modeli un pieaugošu pieprasījumu. "
https://www.lsm.lv/raksts/kultura/izklaide/19.03.2026-liepajas-401-dzimsanas-dienu-svin-ar-gaismas-instalacijam-par-dabas-temu.a639625/,"Liepāja svin savu 401. dzimšanas dienu, un jau tradicionāli marta vakaros pilsētas ielas pārvēršas pastaigu maršrutā ""Izgaismotā Liepāja"". Šogad mākslinieki caur gaismas instalācijām aktualizē tēmu ""apzinātā mērenība"", aicinot ne vien baudīt vizuālo krāšņumu, bet arī domāt par dabas resursu saglabāšanu. 
Līdz ar krēslas iestāšanos Liepājas centrs piepildās ar cilvēku pūļiem. Četrus vakarus pilsētvide piedāvā ieraudzīt ierastos maršrutus citā gaismā. 
Kopš Liepāja ir ieguvusi Eiropas kultūras galvaspilsētas titulu, katrs lielais pasākums tiek veltīts kādai no tās tematiskajām līnijām. 2026. gadā tas ir aicinājums izvērtēt mūsu ietekmi uz dabu, īpaši akcentējot jūras nozīmi. 
"
https://www.lsm.lv/raksts/zinas/latvija/20.03.2026-liepajas-sabiedriskaja-transporta-pilniba-pariet-uz-elektroniskajam-biletem.a639797/,"Liepājā sabiedriskajā transportā noslēdzies vesels laikmets – noņemti pēdējie vecā tipa biļešu kompostieri un pilsēta pilnībā pārgājusi uz mūsdienīgu e-biļešu sistēmu. Pāreja prasījusi gandrīz divus gadus, ieguldīti vairāk nekā 300 000 eiro. 
""Process uzsākās 2024. gada 23. oktobrī, tas bija ilgs. Ir pasažieru grupas, kuras ir ļoti ieguvējas – valsts atvieglojumu saņēmēji, kuriem vairs nav jāiet pie transportlīdzekļa vadītāja, jāuzrāda apliecība,"" elektronisko biļešu sistēmas ieguvumus uzskaitīja aģentūras ""Liepājas sabiedriskais transports"" direktora vietnieks Toms Malkevičs."
https://www.lsm.lv/raksts/dzive-stils/vide-un-dzivnieki/23.03.2026-vidzemes-restorani-par-teju-tresdalu-samazina-partikas-atkritumus.a640071/,"Pēc vairāku mēnešu testēšanas pieci restorāni Vidzemē ieviesuši dažādas pārmaiņas, lai samazinātu ēdiena atkritumu daudzumu. Piemēram, pārskatītas ēdienkartes, ieviesti mazāki šķīvji un izmēģinātas citas prakses. Piecu mēnešu laikā apkopotā statistika liecina, ka pārtikas atkritumus izdevies samazināt vismaz par 30 %. 
""Nosveram vakardienas saražoto maizīti, ko nepārdevām un tad ievadam sistēmā pie nepārdotā ēdiena – 350 gramus."" 
Kafejnīcas ""Misters Biskvīts"" saimniece Inese Hincenberga demonstrēja, kā šobrīd kontrolē ēdiena pārpalikumus virtuvē. Arī šis uzņēmums deviņus mēnešus piedalījās programmā, kurā ar digitālu rīku testēja savas kafejnīcas paradumus pārtikas izmantošanā.  
""Mēs secinājām, ka izmetam ļoti daudz kilogramu ēdiena, un, parēķinot to naudas izteiksmē, tā bija diezgan iespaidīga summa. Mēs dienā aprīlī (2025. gads) izmetām 2,2 kg, bet vēlāk to samazinājām. Novembrī tie jau bija 1,5 kilogrami. Naudas izteiksmē tie bija 350 eiro, un samazinājums sasniedza 240 eiro,"" skaidroja Hincenberga."
https://www.lsm.lv/raksts/dzive-stils/vide-un-dzivnieki/23.03.2026-rigas-zoologiskaja-darza-piedzimis-kamielu-mazulis.a640090/,"Mazulīte piedzima pirms 9 dienām, sverot 37 kilogramus. Viņa jau uzreiz spēja nostāties uz kājām un sekoja savai mātei Leilai, kura par viņu rūpējas un baro ar pienu. 
Kamieļi ar mātes pienu barojas līdz pusotra gada vecumam, bet kopā ar māti dzīvo pat līdz 3–5 gadu vecumam. Šobrīd mamma ar mazuli mitinās atsevišķi no pārējās saimes, lai nodrošinātu mierīgu un drošu vidi. 
Līdz ar jaunpienācēju Rīgas zoodārzā tagad ir piecu kamieļu saime. 
Mazulītes mamma Leila nesen nosvinēja savu 15. dzimšanas dienu, un šis ir viņas otrais mazulis. Pirmais – kamielēns Bronza – tika nosaukts par godu Latvijas hokeja izlases vēsturiskajai uzvarai 2023. gada pasaules čempionātā. Toreiz komanda kļuva arī par mazā kamieļa krustvecākiem."
https://www.lsm.lv/raksts/zinas/latvija/26.03.2026-godina-aizvadita-gada-labakos-arstus.a640615/,"Kinoteātrī ""Splendid Palace"" ceturtdien, 26. martā, Latvijas Ārstu biedrības ""Gada balvas"" pasniegšanas ceremonijā par īpašiem sasniegumiem godināti gan kolēģi, kuri medicīnai atdevuši visu mūžu, gan jaunie ārsti, kuru profesionālais ceļš tikko sācies.  
Gada jaunais ārsts ir Emīls Šmitiņš. Kolēģu raksturojumā – enerģisks, zinošs un mērķtiecīgs jaunais ārsts, kurš ar lielu degsmi attīsta bērnu kardioloģiju Latvijā, ieviešot jaunas metodes un inovācijas. 
Balvu par mūža ieguldījumu medicīnā saņēma divi ārsti – traumatologs, ortopēds, viens no medicīniskās un ortopēdiskās biomehānikas pamatlicējiem Latvijā Haralds Jansons un Rīgas Stradiņa slimnīcas Aroda un radiācijas medicīnas centra ilggadējā vadītāja Maija Eglīte. 
Savukārt balva ""Gada cilvēks medicīnā 2025"" piešķirta gastroenterologam, profesoram Mārcim Lejam.  
Latvijas Ārstu biedrības rīkotā ""Gada balvas"" ceremonija šogad notiek jau 16. reizi. Šis ir arī viens no retajiem brīžiem, kad kolēģi no visas Latvijas cenšas nedomāt par grūtībām, bet izbauda  satikšanās prieku."
https://www.lsm.lv/raksts/zinas/latvija/26.03.2026-lietuva-razotos-cisinos-konstatets-paaugstinats-listeriju-daudzums.a640577/,"Pārtikas un veterinārais dienests (PVD) Lietuvā ražotos vārītos brokastu cīsiņos 600 g iepakojumā konstatējis pārsniegtu pieļaujamo listēriju daudzumu, informēja dienestā.
Pārsniegts pieļaujamo listēriju daudzums konstatēts Lietuvas ražotāja ""UAB Krekenavos agrofirma"" produkcijā. Tās partijas numurs ir GM260484756836, bet derīguma termiņš – šā gada 28. aprīlis.
Kā norādīja PVD, listērijas ir mikroorganismi, kas izraisa akūtu infekcijas slimību listeriozi.
Paraugs ņemts pārtikas veikalā ""Mere"" (A. Deglava ielā 46, Rīgā), kur produkts vairs nav pieejams tirdzniecībā.
"
https://www.lsm.lv/raksts/dzive-stils/vide-un-dzivnieki/27.03.2026-kipsala-aizvadits-festivals-skoleniem-klimata-dienas.a640792/,"Piektdien, 27. martā, Rīgas Tehniskās universitātes telpās Ķīpsalā notika ""Klimata dienas"" – festivāls skolēniem, kura laikā jauniešiem mācīja šķirot atkritumus, rūpēties par dabu un stāstīja par klimata pārmaiņu izaicinājumiem. Noslēgumā tika apbalvotas Rīgas skolu skolēnu komandas, kuras uzvarēja konkursā par labākajiem energoefektivitātes risinājumiem, kā arī izstrādāja produktus no otrreiz izmantojamiem materiāliem. 
Klimata dienas Rīgas izglītības iestādēs notiek jau otro gadu. To galvenais mērķis ir veicināt skolēnu interesi un uzlabot viņu zināšanas par vides un klimata jautājumiem, kā arī popularizēt videi draudzīgu dzīvesveidu skolās un sabiedrībā. To visu māca, piedāvājot skolēniem iesaistīties radošajās aktivitātēs. 
Šogad tās bija veltītas divām tēmām – atkritumu mazināšanai un energoefektivitātes veicināšanai izglītības iestādēs. Kopš novembra skolēniem bija laiks sagatavoties dalībai konkursā. Šajā laikā bija jāizveido video par energoefektivitātes pasākumiem skolā un jārada kāds produkts no otrreiz izmantojamiem materiāliem. Skolotāja Sanita Ceipe no Rīgas Kultūru vidusskolas stāstīja, ka skolēni labprāt apgūst klimata un vides jomu caur radošām izpausmēm."
https://www.lsm.lv/raksts/zinas/latvija/28.03.2026-kuldigas-novada-atjaunota-padures-muizas-klets.a640876/,"Pavisam drīz pēc trīs gadu pauzes Kuldīgas novadā esošā Padures muižas klēts atkal būs atvērta apmeklētājiem. Šobrīd tiek tīrītas telpas un iekārtoti atpakaļ ekspozīcijas priekšmeti. Klēts bija kļuvusi par Padures pagasta kultūrvēstures sirdi, te notika lielākie pasākumi, bet apcirkņi glabāja dažādas senas lietas. Tomēr 300 gadu senās būves konstrukcijas bija padevušās laika zobam, tāpēc tās nācās stiprināt.
Padures muižas trīsstāvu mūra klēts ar dakstiņu jumtu ir celta 18. gadsimtā. Līdz mūsdienām tā ir Latvijā vienīgā saglabājusies tāda stila celtne, tāpēc ir valsts nozīmes kultūras piemineklis. Pirms trim gadiem pēc tehniskā apsekojuma konstatēti nopietni siju bojājumi, tāpēc klēts apmeklētājiem tika slēgta. Konstrukciju atjaunošanu nedaudz iekavējis tas, ka procesā atklājies vairāk darāmā, nekā sākotnēji aplēsts.  
""Visticamāk, tas ir mitrums. Koksnes iekšpuse satrupē, jo šeit nav apsildāmu telpu, bet tomēr ir siltāks nekā ārā. Koks kļūst mitrs. Ārējā daļa, ārējā garoza – apmēram piecus centimetrus – izžūst. Vizuāli izskatās ļoti labi, bet reāli iekšpusē viss ir sastrupējis un beigts. Vizuāli to nevar nekādi pateikt,"" stāstīja SIA ""JMK būve"" valdes loceklis, būvdarbu vadītājs Jānis Gailāns."
https://www.lsm.lv/raksts/zinas/latvija/29.03.2026-bebrenes-muizas-vesturiskais-pagrabs-atdzims-ka-jauna-sabiedriska-telpa.a640858/,"19. gadsimta Bebrenes muižā, kas atrodas netālu no Daugavpils, tiks veidota jauna sabiedriskā telpa. Pašvaldība cer, ka pēc renovācijas muiža kļūs par tikšanās vietu kā vietējiem iedzīvotājiem, tā tūristiem, piedāvājot vēsturiskajā pagrabā un pazemes ejā rīkot pasākumus un izstādes.
Bebrene ir neliels ciems un nozīmīga kultūrvēsturiska vieta Augšdaugavas novadā. Senās muižas pils komplekss savulaik bijis grāfu Plāteru-Zībergu īpašums. Muižas ansamblis ar dzīvojamo ēku, saimniecības ēkām, parku, pagrabiem un daļēji saglabājušos pazemes eju ir arī interesants apskates objekts. Tagad vietējā pašvaldība ir pieņēmusi lēmumu atjaunot muižas pazemes daļu.

"
https://www.lsm.lv/raksts/zinas/arzemes/29.03.2026-eiropa-pirms-lieldienam-nozagta-apjomiga-kitkat-sokolades-tafelisu-krava.a640891/,"Eiropā pirms Lieldienām nozagta milzīga Šveices pārtikas giganta ""Nestle"" kraukšķīgo ""KitKat"" šokolādes tāfelīšu krava, paziņojis uzņēmums, brīdinot, ka laupīšanas rezultātā veikalos tieši pirms Lieldienām varētu rasties šokolādes tāfelīšu deficīts.
Kompānija neminēja, kur tieši preces pazudušas, bet norādīja, ka transportlīdzeklis un tā saturs joprojām nav atrasts. Pazudušās šokolādes tāfelītes varētu nonākt neoficiālos tirdzniecības kanālos visā Eiropas tirgū, pieļāva uzņēmums.
Uzņēmums medijiem nedēļas nogalē apstiprinājis, ka kravas automašīna, kas pārvadāja teju 414 000 šokolādes batoniņu vienības, nozagta tranzīta laikā Eiropā. Krava, kas svēra aptuveni 12 tonnas, pagājušajā nedēļā pazuda, kad to pārvietoja starp ražošanas un izplatīšanas vietām.
Nozagtā kravas automašīna izbrauca no Itālijas centrālās daļas un devās uz Poliju. Šokolādes tāfelītes bija plānots izplatīt valstīs, kas atrodas pa ceļam šajā maršrutā."
https://www.lsm.lv/raksts/zinas/latvija/30.03.2026-pec-lieldienam-saksies-verieniga-latvijas-onkologijas-centra-parbuve.a641110/,"Vērienīgi pārbūves darbi nākamnedēļ sāksies Austrumu slimnīcas stacionāra Latvijas Onkoloģijas centrā (LOC). Operāciju zālēs remonts nav bijis kopš centra uzcelšanas – 42 gadus. Pēc pacientu pārcelšanas uz klīniku ""Gaiļezers"" palātās kļuvis saspiestāk. Taču tas darīts, lai nebūtu jāsamazina vēža operāciju skaits. Tāpat ārsti vērtē, ka pēcoperāciju posmā pacientiem būs mazāk komplikāciju un infekciju – vecajās telpās iznīdēt baktērijas nebija iespējams. "
https://www.lsm.lv/raksts/zinas/ekonomika/30.03.2026-zemgale-toposaja-zirnu-proteina-rupnica-uzstada-iekartas.a641103/,"Zemgalē top viens no pēdējo gadu lielākajiem investīciju projektiem Latvijas pārtikas nozarē – zirņu proteīna rūpnīca. Zirņu proteīna produkti patlaban ir pieprasīti visā pasaulē, tāpēc tiek lēsts, ka ražotne dos būtisku pienesumu eksportam un pavērs jaunas iespējas vietējiem lauksaimniekiem. Topošajā rūpnīcā Jelgavā pašlaik tiek uzstādītas iekārtas. 
Zirņu proteīna ražošana ir viens no straujāk augošajiem segmentiem pasaules pārtikas industrijā, kur arvien lielāku lomu ieņem augu izcelsmes produkti. Latvijā šajā nišā top rūpnīca, kas no Latvijā audzētiem zirņiem iegūs vairākus augstas pievienotās vērtības produktus: proteīna izolātu, šķiedras un cieti. 
""Kopējās ražotnes jaudas rūpnīcai plānotas 70 tūkstoši tonnu zirņu gadā, un šis ir cehs, kurā notiks sausā apstrāde, samalšana, sašķirošana un sijāšana, un novešana līdz tam, lai mēs tālāk jau varam aiziet nākamajos procesos, kas ir mitrā, pēc tam ir žāvēšana,"" skaidroja SIA ""ASNS Ingredient"" valdes loceklis Edgars Ruža. 
Projektam piesaistīts arī ievērojams finansējums – aizdevums no ""Attīstības finanšu institūcijas ""Altum"""", kā arī komercbanku līdzfinansējums. Rūpnīcas būvniecību sāka pērnā gada sākumā, un šobrīd tā tuvojas noslēgumam. Vienlaikus tiek uzstādītas ražošanas iekārtas, kuru testēšana sāksies rudenī, bet ražošanas process jaunajā gadā. "
https://www.lsm.lv/raksts/zinas/latvija/31.03.2026-riga-modernizetas-ugunsdzeseju-telpas.a641270/,"Ar ASV atbalstu Rīgā atjaunotas Valsts ugunsdzēsības un glābšanas dienesta (VUGD) telpas. Tas ir viens no vairāk nekā 20 līdzīgiem projektiem Latvijā, kuru mērķis – uzlabot glābēju darba apstākļus un infrastruktūru. 
Atjaunota VUGD Rīgas reģiona pārvaldes 8. daļas ēka Krustpils ielā. Renovācijā uzlabotas dušas un ģērbtuves, paplašinātas telpas aprīkojuma apkopei, kā arī sakārtota teritorija, lai mazinātu nolietojumu jaunajiem operatīvajiem transportlīdzekļiem. 
""Šādi ieguldījumi stiprina reaģēšanu ārkārtas situācijās, uzlabo gatavību un palīdz nodrošināt, ka pirmās palīdzības sniedzējiem ir nepieciešamie līdzekļi savu pienākumu veikšanai. Tas ir svarīgi ne tikai Latvijai, bet arī plašākai kopējai drošībai kā sabiedrotajiem,"" sacīja ASV vēstniece Latvijā Melisa Ardžirosa. 
Lielākā daļa projektu vērsti uz novecojušas infrastruktūras atjaunošanu visā Latvijā. Savukārt nākotnē plānotas jaunas investīcijas – tostarp ugunsdzēsēju depo Bauskā un Neatliekamās medicīniskās palīdzības dienesta infrastruktūrā Rīgā."
